Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Customer Paid	Customer Currency	Country of Sale	Songwriter Royalties Withheld	Earnings (USD)
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		3	100	Song	0	AUD	AU	0	0.023382961470
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	AUD	AU	0	0.011274832640
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	AUD	AU	0	0.001595656970
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		10	100	Song	0	USD	US	0	0.075140000000
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	USD	US	0	0.010062000000
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		42	100	Song	0	USD	US	0	0.422604000000
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		20	100	Song	0	USD	US	0	0.081080000000
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		4	100	Song	0	USD	US	0	0.007348000000
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	USD	US	0	0.002490000000
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	NZD	NZ	0	0.001502647360
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	MXN	MX	0	0.003802093200
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		7	100	Song	0	ILS	IL	0	0.047400562090
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	ILS	IL	0	0.009002279410
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	HUF	HU	0	0.005237632850
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		9	100	Song	0	HUF	HU	0	0.047138695650
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	GBP	GB	0	0.022947559740
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		7	100	Song	0	GBP	GB	0	0.120153501860
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		5	100	Song	0	GBP	GB	0	0.085823929900
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	GBP	GB	0	0.003580350160
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	EUR	IE	0	0.018412217600
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	EUR	ES	0	0.016375565760
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		3	100	Song	0	CHF	CH	0	0.030745690020
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	CAD	CA	0	0.005497173290
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		7	100	Song	0	CAD	CA	0	0.052287914700
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	CAD	CA	0	0.003034421040
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	AUD	AU	0	0.015118382660
2018-03-03	2017-12	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	AUD	AU	0	0.010942822010
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		9	100	Song	0	USD	US	0	0.067788000000
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		44	100	Song	0	USD	US	0	0.446424000000
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		3	100	Song	0	USD	US	0	0.012168000000
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		25	100	Song	0	USD	US	0	0.101400000000
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	USD	US	0	0.003398000000
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		4	100	Song	0	USD	US	0	0.016336000000
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		5	100	Song	0	USD	US	0	0.025425000000
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	ILS	IL	0	0.012467773300
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		3	100	Song	0	GBP	GB	0	0.051473856720
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	GBP	GB	0	0.034315904480
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	GBP	GB	0	0.006323065100
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	EUR	DE	0	0.004062081300
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		6	100	Song	0	EUR	DE	0	0.024372487800
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	CHF	CH	0	0.010047996590
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	CAD	CA	0	0.015533668800
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		6	100	Song	0	CAD	CA	0	0.018540746640
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	CAD	CA	0	0.002532525840
2018-04-04	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	AUD	AU	0	0.005106257000
2018-06-06	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	GBP	GB	0	0.016049057220
2018-06-06	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	GBP	GB	0	0.005392291500
2018-06-06	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		13	100	Song	0	USD	US	0	0.093756000000
2018-06-06	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		28	100	Song	0	USD	US	0	0.272076000000
2018-06-06	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		12	100	Song	0	USD	US	0	0.045564000000
2018-06-06	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	USD	US	0	0.003769000000
2018-06-06	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		5	100	Song	0	CAD	CA	0	0.027848308000
2018-06-06	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	CAD	CA	0	0.014809567520
2018-06-06	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		12	100	Song	0	CAD	CA	0	0.088857405120
2018-06-06	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		5	100	Song	0	CAD	CA	0	0.014330840000
2018-06-06	2018-02	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	AUD	AU	0	0.007377054630
2018-06-06	2018-03	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	ZAR	ZA	0	0.004585438350
2018-06-06	2018-03	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	PHP	PH	0	0.003165770750
2018-06-06	2018-03	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		10	100	Song	0	RON	RO	0	0.072322998400
2018-06-06	2018-03	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		4	100	Song	0	GBP	GB	0	0.071077059120
2018-06-06	2018-03	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		10	100	Song	0	CAD	CA	0	0.062823304000
2018-06-06	2018-03	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	USD	US	0	0.004239000000
2018-06-06	2018-03	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		14	100	Song	0	USD	US	0	0.115178000000
2018-06-06	2018-03	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		15	100	Song	0	USD	US	0	0.166260000000
2018-06-06	2018-03	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		22	100	Song	0	USD	US	0	0.096316000000
2018-07-07	2018-04	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	USD	US	0	0.003372000000
2018-07-07	2018-04	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	USD	US	0	0.012856000000
2018-07-07	2018-04	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		10	100	Song	0	USD	US	0	0.086370000000
2018-07-07	2018-04	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	USD	US	0	0.003368000000
2018-07-07	2018-04	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		8	100	Song	0	USD	US	0	0.026944000000
2018-07-07	2018-04	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	RON	RO	0	0.011387025280
2018-07-07	2018-04	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	GBP	GB	0	0.014111826570
2018-07-07	2018-04	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	CAD	CA	0	0.002283638720
2018-07-07	2018-05	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	USD	US	0	0.006914000000
2018-07-07	2018-05	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		5	100	Song	0	USD	US	0	0.047610000000
2018-07-07	2018-05	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		15	100	Song	0	USD	US	0	0.057270000000
2018-07-07	2018-05	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	RON	RO	0	0.006145880220
2018-07-07	2018-05	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	ILS	IL	0	0.005578773690
2018-08-08	2018-06	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		CA	0	0.004129608560
2018-08-08	2018-06	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		US	0	0.003555000000
2018-08-08	2018-06	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		US	0	0.004201000000
2018-08-08	2018-06	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		9	100	Song	0		US	0	0.051705000000
2018-08-08	2018-06	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0		US	0	0.019894000000
2018-08-08	2018-06	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		US	0	0.003796000000
2018-08-08	2018-06	Apple Music	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		US	0	0.003796000000
2018-05-05	2017-10	Deezer	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song			GB	0	0.013533303052
2018-05-05	2017-11	Deezer	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		4	100	Song			FR	0	0.031045773031
2018-05-05	2017-11	Deezer	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song			BR	0	0.000046194742
2018-05-05	2017-11	Deezer	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song			GB	0	0.013619608863
2018-06-06	2018-01	Deezer	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song			US	0	0.007136985596
2018-07-07	2018-02	Deezer	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song			FR	0	0.008567685260
2018-09-09	2018-03	Deezer	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song			GB	0	0.000125991531
2018-09-09	2018-03	Deezer	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song			FR	0	0.006751290582
2018-09-09	2018-03	Deezer	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song			FR	0	0.004303958669
2018-09-09	2018-04	Deezer	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song			FR	0	0.008199427439
2018-09-09	2018-04	Deezer	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		3	100	Song			FR	0	0.013945002024
2018-07-07	2018-04	Google Play	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0.99000	GBP	GB	0	0.700000500000
2018-01-01	2017-10	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	USD	US	0	0.006182538232
2018-02-02	2017-11	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	USD	GT	0	0.005366735537
2018-02-02	2017-11	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	USD	US	0	0.006420351740
2018-02-02	2017-11	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		7	100	Song	0	USD	US	0	0.044942462181
2018-04-04	2017-12	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	GBP	GB	0	0.011006405322
2018-04-04	2017-12	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		14	100	Song	0	USD	US	0	0.085559225868
2018-05-05	2018-01	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		32	100	Song	0	BRL	BR	0	0.140521585473
2018-05-05	2018-01	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	EUR	FI	0	0.028249158721
2018-05-05	2018-01	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	USD	US	0	0.012351974434
2018-05-05	2018-01	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		10	100	Song	0	USD	US	0	0.061759872170
2018-05-05	2018-02	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		6	100	Song	0	BRL	BR	0	0.029292712641
2018-05-05	2018-02	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		11	100	Song	0	USD	US	0	0.073223229947
2018-06-06	2018-03	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	BRL	BR	0	0.008610044054
2018-06-06	2018-03	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		4	100	Song	0	PLN	PL	0	0.024994631267
2018-06-06	2018-03	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		17	100	Song	0	USD	US	0	0.099894376925
2018-07-07	2018-04	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	BRL	BR	0	0.008253889034
2018-07-07	2018-04	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0	EUR	FI	0	0.025663955763
2018-07-07	2018-04	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		6	100	Song	0	USD	US	0	0.035813252933
2018-08-08	2018-05	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	EUR	FI	0	0.011933954809
2018-08-08	2018-05	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		6	100	Song	0	USD	US	0	0.034087845051
2018-09-09	2018-06	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0	RUB	RU	0	0.002553330260
2018-09-09	2018-06	Google Play All Access	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		9	100	Song	0	USD	US	0	0.053705112275
2017-12-12	2017-11	iTunes	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	1.69000	AUD	AU	0	0.753657300000
2017-12-12	2017-11	iTunes	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		3	100	Song	0.99000	CAD	CA	0	1.655430000000
2017-12-12	2017-11	iTunes	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		4	100	Song	0.99000	USD	US	0	2.800000000000
2018-03-03	2017-12	iTunes	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	1.69000	AUD	AU	0	0.771714900000
2018-03-03	2017-12	iTunes	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0.99000	CAD	CA	0	0.550746000000
2018-03-03	2017-12	iTunes	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		5	100	Song	0.99000	USD	US	0	3.500000000000
2018-04-04	2018-01	iTunes	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0.99000	CAD	CA	0	0.542969000000
2018-04-04	2018-01	iTunes	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		4	100	Song	0.99000	USD	US	0	2.800000000000
2018-05-05	2018-02	iTunes	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		4	100	Song	0.99000	USD	US	0	2.800000000000
2018-06-06	2018-03	iTunes	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0.99000	USD	US	0	0.700000000000
2018-07-07	2018-04	iTunes	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0.99000	USD	US	0	0.700000000000
2018-01-01	2017-10	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		MX	0	0.001111000000
2018-01-01	2017-10	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		HK	0	0.002176000000
2018-01-01	2017-10	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		AR	0	0.002901000000
2018-01-01	2017-10	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		GB	0	0.006887000000
2018-01-01	2017-10	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		4	100	Song	0		US	0	0.021381000000
2018-01-01	2017-10	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0		US	0	0.003591000000
2018-01-01	2017-10	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		3	100	Song	0		GB	0	0.003244000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		CA	0	0.001507000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		8	100	Song	0		BR	0	0.011828000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		10	100	Song	0		US	0	0.017627000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		DE	0	0.001419000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		12	100	Song	0		CA	0	0.046431000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		6	100	Song	0		US	0	0.033451000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		CA	0	0.001552000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		49	100	Song	0		US	0	0.141945000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		GB	0	0.004043000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		34	100	Song	0		GB	0	0.088341000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		NL	0	0.005342000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0		BR	0	0.003658000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0		BR	0	0.007248000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0		MX	0	0.002254000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		44	100	Song	0		PL	0	0.004735000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		35	100	Song	0		US	0	0.070672000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		7	100	Song	0		AU	0	0.032708000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		3	100	Song	0		PH	0	0.000203000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		4	100	Song	0		ES	0	0.001263000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		AU	0	0.001981000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		7	100	Song	0		FI	0	0.005046000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		SE	0	0.000986000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		PH	0	0.000624000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		CH	0	0.007105000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		6	100	Song	0		BR	0	0.002075000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		SE	0	0.005710000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0		GB	0	0.019634000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0		PH	0	0.002692000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		CL	0	0.001383000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		4	100	Song	0		HK	0	0.016285000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		7	100	Song	0		FR	0	0.038336000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		75	100	Song	0		US	0	0.402547000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		5	100	Song	0		GB	0	0.007960000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		US	0	0.005677000000
2018-01-01	2017-11	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		61	100	Song	0		GB	0	0.423630000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		17	100	Song	0		DE	0	0.082583000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		43	100	Song	0		US	0	0.099868000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		PL	0	0.002621000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		4	100	Song	0		IT	0	0.002485000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		3	100	Song	0		IT	0	0.017654000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		3	100	Song	0		BR	0	0.004699000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		NL	0	0.002825000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		43	100	Song	0		BR	0	0.157667000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		19	100	Song	0		PL	0	0.001824000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		CL	0	0.000154000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		7	100	Song	0		AT	0	0.017866000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		FR	0	0.000610000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		12	100	Song	0		US	0	0.067440000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		4	100	Song	0		GB	0	0.008491000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		CR	0	0.003495000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		3	100	Song	0		AR	0	0.000609000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		NL	0	0.001180000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		5	100	Song	0		AU	0	0.023753000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		CA	0	0.006007000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		23	100	Song	0		GB	0	0.063140000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		US	0	0.005466000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0		ES	0	0.010537000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		8	100	Song	0		MX	0	0.020100000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		NL	0	0.007183000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		2	100	Song	0		GB	0	0.014650000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		7	100	Song	0		IE	0	0.005173000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		BG	0	0.001464000000
2018-02-02	2017-12	Spotify	Disasterina	Here Comes the Choo Choo	QZ9Y21745916		1	100	Song	0		CA	0	0.003785000000
